,task_source,task_target,method,mae,r2,random_state
3,rest,passive,align_recenter_rescale,10.345384063792519,0.5132441111092938,9692
4,rest,passive,align_procrustes_paired,7.924719639267319,0.708601386202349,9692
5,rest,passive,dummy,15.807347893915754,0.0,9692
0,rest,passive,no_alignment,14.392390752306147,0.11008585172417451,45758
1,rest,passive,align_z_score,10.554647644348412,0.45413213808363817,45758
2,rest,passive,align_recenter,12.06039878696776,0.30878123835039484,45758
3,rest,passive,align_recenter_rescale,10.849507979068948,0.4485912568477608,45758
4,rest,passive,align_procrustes_paired,9.295465518760842,0.5238888628939817,45758
5,rest,passive,dummy,15.95324492979719,0.0,45758
0,rest,passive,no_alignment,18.31953271508149,-0.35701011800716276,72409
1,rest,passive,align_z_score,10.370049118253956,0.5011672338198416,72409
2,rest,passive,align_recenter,10.051726666871375,0.538745371561355,72409
3,rest,passive,align_recenter_rescale,10.582326054989823,0.47591862092576387,72409
4,rest,passive,align_procrustes_paired,8.455545929334296,0.611856456766517,72409
5,rest,passive,dummy,15.902605304212168,0.0,72409
0,rest,passive,no_alignment,19.36814133942537,-0.5170857440604288,71211
1,rest,passive,align_z_score,12.201313753726533,0.3289129698548834,71211
2,rest,passive,align_recenter,11.463408591038807,0.3832259714684807,71211
3,rest,passive,align_recenter_rescale,9.48331926981986,0.5776169891519699,71211
4,rest,passive,align_procrustes_paired,7.07492016365402,0.7672290135811167,71211
5,rest,passive,dummy,15.807971918876754,0.0,71211
0,rest,passive,no_alignment,18.545060382076798,-0.4606754527033028,65697
1,rest,passive,align_z_score,10.132619280524647,0.47263648312962814,65697
2,rest,passive,align_recenter,11.380742275106979,0.37277619151415087,65697
3,rest,passive,align_recenter_rescale,11.379469797876048,0.3468780971995179,65697
4,rest,passive,align_procrustes_paired,8.412244962103559,0.6599051368839768,65697
5,rest,passive,dummy,15.62015600624025,0.0,65697
0,rest,passive,no_alignment,21.128383880273333,-0.7221100247542023,37065
1,rest,passive,align_z_score,9.493842379706772,0.5974257031611607,37065
2,rest,passive,align_recenter,10.903745273385274,0.47866276984823675,37065
3,rest,passive,align_recenter_rescale,8.80943362359937,0.6410293012443531,37065
4,rest,passive,align_procrustes_paired,7.462487247909564,0.7370846571947798,37065
5,rest,passive,dummy,15.90446177847114,0.0,37065
0,rest,passive,no_alignment,23.01610057578638,-0.9611819228012946,92093
1,rest,passive,align_z_score,10.429228723666386,0.5164286573803726,92093
2,rest,passive,align_recenter,10.077934716576806,0.5328148624887472,92093
3,rest,passive,align_recenter_rescale,9.571385474863348,0.591744841319965,92093
4,rest,passive,align_procrustes_paired,7.755170288709102,0.7356891465912418,92093
5,rest,passive,dummy,15.957878315132605,0.0,92093
0,rest,passive,no_alignment,24.816124060379664,-1.2422233891050123,99299
1,rest,passive,align_z_score,10.16626629052324,0.5158121440645157,99299
2,rest,passive,align_recenter,9.735593762220233,0.5539005621585161,99299
3,rest,passive,align_recenter_rescale,9.025470588476898,0.6285198321776125,99299
4,rest,passive,align_procrustes_paired,7.219369579374509,0.7434343950555566,99299
5,rest,passive,dummy,15.734134165366617,0.0,99299
0,rest,passive,no_alignment,16.46791047819533,-0.05695938812863455,32606
1,rest,passive,align_z_score,9.47366123668925,0.5848537211973204,32606
2,rest,passive,align_recenter,8.24726385227464,0.6786221564209396,32606
3,rest,passive,align_recenter_rescale,9.539684582757642,0.5963086674767251,32606
4,rest,passive,align_procrustes_paired,7.131040549829397,0.7375142896388065,32606
5,rest,passive,dummy,15.967082683307332,0.0,32606
0,rest,passive,no_alignment,13.429753367787852,0.1892521092122228,11534
1,rest,passive,align_z_score,9.961026424090386,0.5218139281194539,11534
2,rest,passive,align_recenter,10.585722735398734,0.47482417156459245,11534
3,rest,passive,align_recenter_rescale,9.777423326529036,0.5314474229992672,11534
4,rest,passive,align_procrustes_paired,8.210096260282581,0.6665301482931145,11534
5,rest,passive,dummy,15.702698907956318,0.0,11534
0,rest,passive,no_alignment,20.785401375198912,-0.6696760884598245,94663
1,rest,passive,align_z_score,10.097268668995206,0.5288008323955277,94663
2,rest,passive,align_recenter,10.148206643066258,0.5336426509353539,94663
3,rest,passive,align_recenter_rescale,11.562951314765927,0.3813736972325653,94663
4,rest,passive,align_procrustes_paired,9.20186290922593,0.5728739853642655,94663
5,rest,passive,dummy,15.876209048361936,0.0,94663
0,rest,passive,no_alignment,11.999257582641404,0.377522834378364,40397
1,rest,passive,align_z_score,11.477260198116507,0.40416471406298216,40397
2,rest,passive,align_recenter,12.270776551006723,0.26757617665578515,40397
3,rest,passive,align_recenter_rescale,9.29343909374074,0.5954729145619078,40397
4,rest,passive,align_procrustes_paired,6.639021343436388,0.7879465581193084,40397
5,rest,passive,dummy,15.769703588143527,0.0,40397
0,rest,passive,no_alignment,24.685588784760366,-1.213340894129845,91387
1,rest,passive,align_z_score,9.75734044524822,0.5588628492660008,91387
2,rest,passive,align_recenter,9.061049000892728,0.6139101251146095,91387
3,rest,passive,align_recenter_rescale,10.29249878331511,0.5203413052662023,91387
4,rest,passive,align_procrustes_paired,8.659119519907684,0.5829573804991438,91387
5,rest,passive,dummy,16.00371294851794,0.0,91387
0,rest,passive,no_alignment,14.278208766601749,0.15665205945632688,1016
1,rest,passive,align_z_score,10.289122484940844,0.5202298932796751,1016
2,rest,passive,align_recenter,10.487676720916804,0.49387408414903666,1016
3,rest,passive,align_recenter_rescale,9.625610756040546,0.5771217274492237,1016
4,rest,passive,align_procrustes_paired,7.5588243183074155,0.7335463449781912,1016
5,rest,passive,dummy,15.89544461778471,0.0,1016
0,rest,passive,no_alignment,20.70893660926205,-0.7110586183367964,89789
1,rest,passive,align_z_score,11.274701607881997,0.43244786386045964,89789
2,rest,passive,align_recenter,10.842559292616448,0.46350911483569424,89789
3,rest,passive,align_recenter_rescale,10.766677138902468,0.44870739021950745,89789
4,rest,passive,align_procrustes_paired,8.343715181229182,0.6196531049692078,89789
5,rest,passive,dummy,15.860109204368172,0.0,89789
0,rest,passive,no_alignment,14.6738092549738,0.10539132557251929,55591
1,rest,passive,align_z_score,10.907682074069715,0.423012016390208,55591
2,rest,passive,align_recenter,9.43373613219322,0.5615631092693384,55591
3,rest,passive,align_recenter_rescale,9.884977840178163,0.5325651314083782,55591
4,rest,passive,align_procrustes_paired,8.198285197155172,0.6192678428517635,55591
5,rest,passive,dummy,15.776989079563181,0.0,55591
0,rest,passive,no_alignment,27.56417793628899,-1.8146910160815533,89812
1,rest,passive,align_z_score,10.533007829629012,0.5015959475610674,89812
2,rest,passive,align_recenter,10.471813934099565,0.5095206987250568,89812
3,rest,passive,align_recenter_rescale,10.31659210454843,0.5163622449245988,89812
4,rest,passive,align_procrustes_paired,7.991921845388361,0.6886114554810887,89812
5,rest,passive,dummy,15.81786271450858,0.0,89812
0,rest,passive,no_alignment,27.624295327600908,-1.6805941658401746,23247
1,rest,passive,align_z_score,10.18319311173674,0.5272511424698388,23247
2,rest,passive,align_recenter,11.324860459961283,0.4230792691803613,23247
3,rest,passive,align_recenter_rescale,10.592037138920446,0.5220798509613988,23247
4,rest,passive,align_procrustes_paired,7.991728668145429,0.7112849710246594,23247
5,rest,passive,dummy,15.989126365054604,0.0,23247
0,rest,passive,no_alignment,13.901935729338092,0.1540657938061153,24300
1,rest,passive,align_z_score,10.959332940712367,0.4381675995481319,24300
2,rest,passive,align_recenter,10.760693829256816,0.45367459642910024,24300
3,rest,passive,align_recenter_rescale,11.587159728651619,0.3894077719149377,24300
4,rest,passive,align_procrustes_paired,9.174420068597799,0.6103190224432529,24300
5,rest,passive,dummy,15.829999999999998,0.0,24300
0,rest,passive,no_alignment,18.32232615469529,-0.303962106969875,74065
1,rest,passive,align_z_score,10.008898556819855,0.5374405124094163,74065
2,rest,passive,align_recenter,10.216884300158256,0.5147787806511945,74065
3,rest,passive,align_recenter_rescale,9.742837567695414,0.5588164096679795,74065
4,rest,passive,align_procrustes_paired,8.024965363621927,0.6986787158170169,74065
5,rest,passive,dummy,15.96808112324493,0.0,74065
0,rest,passive,no_alignment,11.291627264001507,0.43655935508661403,82798
1,rest,passive,align_z_score,10.567458700822161,0.5024948794806241,82798
2,rest,passive,align_recenter,10.04517596021184,0.5357839260598559,82798
3,rest,passive,align_recenter_rescale,10.367004532236267,0.5116676137702945,82798
4,rest,passive,align_procrustes_paired,8.279566788914526,0.6594743795142926,82798
5,rest,passive,dummy,15.80783151326053,0.0,82798
0,rest,passive,no_alignment,17.460864995649217,-0.23462053077122036,9268
1,rest,passive,align_z_score,10.993485373661372,0.422872261762828,9268
2,rest,passive,align_recenter,10.917332720511133,0.47754685502602845,9268
3,rest,passive,align_recenter_rescale,9.729807797039216,0.5738633769218238,9268
4,rest,passive,align_procrustes_paired,7.600690489248391,0.7251167500803034,9268
5,rest,passive,dummy,15.831934477379097,0.0,9268
0,rest,passive,no_alignment,16.249564079601942,-0.13368434025101905,86807
1,rest,passive,align_z_score,11.49088263720256,0.42666625972614314,86807
2,rest,passive,align_recenter,12.046111999595574,0.3089504651679521,86807
3,rest,passive,align_recenter_rescale,10.21627711531866,0.5252474532616702,86807
4,rest,passive,align_procrustes_paired,8.16984871691122,0.6922124894932487,86807
5,rest,passive,dummy,15.690343213728546,0.0,86807
0,rest,passive,no_alignment,15.867470401452643,-0.04257519622323769,12185
1,rest,passive,align_z_score,9.885274883807888,0.5464403730164258,12185
2,rest,passive,align_recenter,10.265090933459698,0.5170388095606502,12185
3,rest,passive,align_recenter_rescale,9.105787675494215,0.6260342472689309,12185
4,rest,passive,align_procrustes_paired,7.549323218474529,0.7180418640757984,12185
5,rest,passive,dummy,15.843447737909516,0.0,12185
0,rest,passive,no_alignment,22.930080702941083,-0.9784067156351799,63704
1,rest,passive,align_z_score,10.05019619544929,0.5094187607728418,63704
2,rest,passive,align_recenter,10.446840293558292,0.5003810197610326,63704
3,rest,passive,align_recenter_rescale,10.478281787122441,0.518756424332185,63704
4,rest,passive,align_procrustes_paired,7.700712165697089,0.7210885874130919,63704
5,rest,passive,dummy,15.913744149765993,0.0,63704
0,rest,passive,no_alignment,13.946185401172983,0.17766230958159024,86779
1,rest,passive,align_z_score,9.755982060039232,0.5448339662822727,86779
2,rest,passive,align_recenter,9.842446781067803,0.5527100677979772,86779
3,rest,passive,align_recenter_rescale,9.927404229696126,0.5570093224740086,86779
4,rest,passive,align_procrustes_paired,7.571349598531608,0.7274321527253684,86779
5,rest,passive,dummy,15.914664586583463,0.0,86779
0,rest,passive,no_alignment,29.51830871803356,-2.145968454391647,39099
1,rest,passive,align_z_score,10.595545221699542,0.460331301541391,39099
2,rest,passive,align_recenter,10.519319257870183,0.4736499241626265,39099
3,rest,passive,align_recenter_rescale,10.30682992804268,0.4975067076987221,39099
4,rest,passive,align_procrustes_paired,7.65544685896126,0.7063341646415051,39099
5,rest,passive,dummy,15.647831513260527,0.0,39099
0,rest,passive,no_alignment,26.229701444859728,-1.5939127946728808,8571
1,rest,passive,align_z_score,11.417183150201906,0.4103655530142065,8571
2,rest,passive,align_recenter,12.114826883124357,0.31795867344719475,8571
3,rest,passive,align_recenter_rescale,12.003328273642497,0.35053404207925976,8571
4,rest,passive,align_procrustes_paired,8.8175372968959,0.6301000998480477,8571
5,rest,passive,dummy,15.89804992199688,0.0,8571
0,rest,passive,no_alignment,28.683359622445813,-2.1180013003441367,38044
1,rest,passive,align_z_score,10.54474644008328,0.48561463262366955,38044
2,rest,passive,align_recenter,10.81433080979055,0.45726690294645167,38044
3,rest,passive,align_recenter_rescale,9.714573695370728,0.5450904999792701,38044
4,rest,passive,align_procrustes_paired,6.820006650384185,0.7812324950020394,38044
5,rest,passive,dummy,15.666177847113886,0.0,38044
0,rest,passive,no_alignment,21.97641753950413,-0.8111917424262205,51214
1,rest,passive,align_z_score,11.516112861967043,0.3856847152504703,51214
2,rest,passive,align_recenter,10.915436937908177,0.48018348174689685,51214
3,rest,passive,align_recenter_rescale,10.516922226467203,0.48786576557844175,51214
4,rest,passive,align_procrustes_paired,8.503604565169194,0.6345258576794108,51214
5,rest,passive,dummy,15.920546021840874,0.0,51214
0,rest,passive,no_alignment,11.239613677690816,0.43550800781409804,61228
1,rest,passive,align_z_score,11.5279561921116,0.3662867312378856,61228
2,rest,passive,align_recenter,10.648921448092278,0.4671578002249228,61228
3,rest,passive,align_recenter_rescale,9.035549027123107,0.6233646379521771,61228
4,rest,passive,align_procrustes_paired,6.73693281171896,0.7892475369370202,61228
5,rest,passive,dummy,15.921825273010919,0.0,61228
0,rest,passive,no_alignment,17.03457162000518,-0.2130924555683058,48984
1,rest,passive,align_z_score,10.69738539599119,0.47494179859999086,48984
2,rest,passive,align_recenter,11.015600698941222,0.42572475567407375,48984
3,rest,passive,align_recenter_rescale,11.072494560791123,0.4252712458567218,48984
4,rest,passive,align_procrustes_paired,8.262176609275967,0.6724292694436134,48984
5,rest,passive,dummy,15.676209048361933,0.0,48984
0,rest,passive,no_alignment,15.72908958320794,-0.029002146158857878,40774
1,rest,passive,align_z_score,9.752303457081457,0.5424839138601353,40774
2,rest,passive,align_recenter,10.137284125978967,0.5288768724918501,40774
3,rest,passive,align_recenter_rescale,9.115032042294377,0.5929334516438941,40774
4,rest,passive,align_procrustes_paired,7.4852285599907065,0.7361966363415994,40774
5,rest,passive,dummy,15.940873634945396,0.0,40774
0,rest,smt,no_alignment,18.89313065871653,-0.5330546678714188,15795
1,rest,smt,align_z_score,11.286295161066747,0.43287724489899293,15795
2,rest,smt,align_recenter,12.198572376902792,0.3378705011942329,15795
3,rest,smt,align_recenter_rescale,12.946956639272107,0.2341774949027794,15795
4,rest,smt,align_procrustes_paired,10.004430834781008,0.5442751034681093,15795
5,rest,smt,dummy,15.776572327044025,0.0,15795
0,rest,smt,no_alignment,18.855081926252847,-0.4603713034718018,860
1,rest,smt,align_z_score,11.190841228839368,0.4502777761941388,860
2,rest,smt,align_recenter,10.656885290428757,0.49710819221514047,860
3,rest,smt,align_recenter_rescale,9.405786684739903,0.5865811599484403,860
4,rest,smt,align_procrustes_paired,7.19658286994023,0.7402916591122697,860
5,rest,smt,dummy,15.732845911949687,0.0,860
0,rest,smt,no_alignment,18.870512808315453,-0.4314596547471945,76820
1,rest,smt,align_z_score,11.607255175051192,0.37869944957688195,76820
2,rest,smt,align_recenter,10.694519484894444,0.4809503126847623,76820
3,rest,smt,align_recenter_rescale,9.780779967357425,0.5666281308367455,76820
4,rest,smt,align_procrustes_paired,7.331667169409974,0.7529866973657329,76820
5,rest,smt,dummy,15.876446540880501,0.0,76820
0,rest,smt,no_alignment,22.894812432052294,-1.0994750491118537,54886
1,rest,smt,align_z_score,10.489876109849133,0.45707837957863817,54886
2,rest,smt,align_recenter,11.305844721926926,0.39442463897406066,54886
3,rest,smt,align_recenter_rescale,10.171842456681558,0.4840581168640714,54886
4,rest,smt,align_procrustes_paired,7.264190397028433,0.7390685295377238,54886
5,rest,smt,dummy,15.628993710691825,0.0,54886
0,rest,smt,no_alignment,13.019560950007637,0.1383390263413895,6265
1,rest,smt,align_z_score,11.580240960413379,0.3741605077638329,6265
2,rest,smt,align_recenter,9.71702151577826,0.5031816954161012,6265
3,rest,smt,align_recenter_rescale,10.04801610116058,0.5303376797202021,6265
4,rest,smt,align_procrustes_paired,6.854210366828156,0.7720517418578086,6265
5,rest,smt,dummy,15.725283018867923,0.0,6265
0,rest,smt,no_alignment,19.312229904559228,-0.4824436060530044,82386
1,rest,smt,align_z_score,11.62027179221208,0.38598948386298537,82386
2,rest,smt,align_recenter,10.821627702017938,0.46548532330191783,82386
3,rest,smt,align_recenter_rescale,8.893664569255966,0.635509290886239,82386
4,rest,smt,align_procrustes_paired,6.6709002349716044,0.7827202414317149,82386
5,rest,smt,dummy,15.699465408805032,0.0,82386
0,rest,smt,no_alignment,21.006650531076914,-0.7005455282560429,37194
1,rest,smt,align_z_score,11.870710218957448,0.3563685409095103,37194
2,rest,smt,align_recenter,11.450766815710658,0.4098225478180454,37194
3,rest,smt,align_recenter_rescale,9.903952109769985,0.5483421650275635,37194
4,rest,smt,align_procrustes_paired,7.198785307427816,0.7303733810232684,37194
5,rest,smt,dummy,15.920251572327043,0.0,37194
0,rest,smt,no_alignment,13.998772434229805,0.15892713714423579,87498
1,rest,smt,align_z_score,10.129820350837518,0.5375928852520331,87498
2,rest,smt,align_recenter,10.77507413898437,0.473005818068739,87498
3,rest,smt,align_recenter_rescale,10.704873484600702,0.4431296770671662,87498
4,rest,smt,align_procrustes_paired,7.564588919070742,0.7144903467657957,87498
5,rest,smt,dummy,15.881965408805032,0.0,87498
0,rest,smt,no_alignment,20.458239612031733,-0.6251127313843645,44131
1,rest,smt,align_z_score,10.699172160652106,0.4760981697307576,44131
2,rest,smt,align_recenter,10.58666261857174,0.489975782534565,44131
3,rest,smt,align_recenter_rescale,9.52271452752095,0.5645389849150015,44131
4,rest,smt,align_procrustes_paired,6.837707371608303,0.7784913328540699,44131
5,rest,smt,dummy,15.834842767295596,0.0,44131
0,rest,smt,no_alignment,18.868682494729978,-0.5318293181517835,60263
1,rest,smt,align_z_score,11.3592725742397,0.39574490856959743,60263
2,rest,smt,align_recenter,11.431244902859985,0.38920202691090966,60263
3,rest,smt,align_recenter_rescale,8.918605732669606,0.6259956943776352,60263
4,rest,smt,align_procrustes_paired,6.578607076556125,0.7890747316276401,60263
5,rest,smt,dummy,15.658977987421384,0.0,60263
0,rest,smt,no_alignment,16.15772537978748,-0.08126337508324455,16023
1,rest,smt,align_z_score,11.577298495366964,0.4072315070222775,16023
2,rest,smt,align_recenter,11.060261837941875,0.40612029042456455,16023
3,rest,smt,align_recenter_rescale,9.827792056107548,0.5265134069904873,16023
4,rest,smt,align_procrustes_paired,6.762400040223649,0.7729454334522223,16023
5,rest,smt,dummy,15.843317610062893,0.0,16023
0,rest,smt,no_alignment,32.175809991580934,-2.7090081451989456,41090
1,rest,smt,align_z_score,12.539300748437148,0.25468990431011984,41090
2,rest,smt,align_recenter,11.216282569268792,0.43948930953499155,41090
3,rest,smt,align_recenter_rescale,10.163736058968517,0.5255454899773186,41090
4,rest,smt,align_procrustes_paired,7.49369596176435,0.7259611863955264,41090
5,rest,smt,dummy,15.782452830188678,0.0,41090
0,rest,smt,no_alignment,36.182122421571975,-3.674312365667273,67221
1,rest,smt,align_z_score,10.84606295002821,0.43023310148737515,67221
2,rest,smt,align_recenter,12.644348096764034,0.25144473149258884,67221
3,rest,smt,align_recenter_rescale,12.42412072079572,0.27750693152289196,67221
4,rest,smt,align_procrustes_paired,9.430618256375467,0.5866308611710862,67221
5,rest,smt,dummy,15.751509433962262,0.0,67221
0,rest,smt,no_alignment,15.515143650256345,-0.0644751730929436,64820
1,rest,smt,align_z_score,10.783605898809412,0.4605557384493443,64820
2,rest,smt,align_recenter,12.337715141435234,0.3188860642928444,64820
3,rest,smt,align_recenter_rescale,10.135900176190207,0.5293909364030741,64820
4,rest,smt,align_procrustes_paired,7.114285527793693,0.6975296996668472,64820
5,rest,smt,dummy,15.824622641509432,0.0,64820
0,rest,smt,no_alignment,29.096489547445028,-2.1204742641695566,769
1,rest,smt,align_z_score,12.100731153932085,0.3245063727100018,769
2,rest,smt,align_recenter,13.464179492067464,0.17432742034840099,769
3,rest,smt,align_recenter_rescale,13.073873031251761,0.20333492853410484,769
4,rest,smt,align_procrustes_paired,9.732886127443098,0.5335887690744077,769
5,rest,smt,dummy,15.783349056603772,0.0,769
0,rest,smt,no_alignment,21.01694464367792,-0.9363584151359297,59735
1,rest,smt,align_z_score,11.788191943814754,0.3623025492553761,59735
2,rest,smt,align_recenter,13.196471462539755,0.19028551692297402,59735
3,rest,smt,align_recenter_rescale,10.636974691389518,0.480270120806223,59735
4,rest,smt,align_procrustes_paired,7.878949534132013,0.7029951160094863,59735
5,rest,smt,dummy,15.756006289308175,0.0,59735
0,rest,smt,no_alignment,14.741567487864373,0.0929539710926468,62955
1,rest,smt,align_z_score,11.562314333752111,0.33237665653226844,62955
2,rest,smt,align_recenter,12.151433427385397,0.3307463352505424,62955
3,rest,smt,align_recenter_rescale,10.790413859253487,0.46623763149934405,62955
4,rest,smt,align_procrustes_paired,8.217449634539138,0.6901494504649351,62955
5,rest,smt,dummy,15.760345911949685,0.0,62955
0,rest,smt,no_alignment,17.6213016014359,-0.26906329675002305,64925
1,rest,smt,align_z_score,14.202410769334156,0.00795237568232443,64925
2,rest,smt,align_recenter,10.511420672506176,0.49830847167200953,64925
3,rest,smt,align_recenter_rescale,9.896222459480088,0.5350001585975164,64925
4,rest,smt,align_procrustes_paired,7.9690056489208025,0.6464828837603408,64925
5,rest,smt,dummy,15.766367924528302,0.0,64925
0,rest,smt,no_alignment,21.76176454751557,-0.9563943453915649,67969
1,rest,smt,align_z_score,10.974875767877696,0.43516687166901946,67969
2,rest,smt,align_recenter,11.44074449360026,0.3512713477529523,67969
3,rest,smt,align_recenter_rescale,11.038591216860143,0.4257464719242564,67969
4,rest,smt,align_procrustes_paired,7.6587430459180155,0.7206452594019264,67969
5,rest,smt,dummy,15.676808176100627,0.0,67969
0,rest,smt,no_alignment,17.979917261639315,-0.34487217695385386,5311
1,rest,smt,align_z_score,10.791608930435794,0.45454322891447796,5311
2,rest,smt,align_recenter,11.128912333446921,0.4471288099155417,5311
3,rest,smt,align_recenter_rescale,10.769305239352438,0.4681492695418883,5311
4,rest,smt,align_procrustes_paired,7.875198408808747,0.7051035167549836,5311
5,rest,smt,dummy,15.694025157232703,0.0,5311
0,rest,smt,no_alignment,17.980144786760707,-0.4149307854065025,83104
1,rest,smt,align_z_score,11.48544962347275,0.36356149938605264,83104
2,rest,smt,align_recenter,10.98126422110777,0.45136510351537507,83104
3,rest,smt,align_recenter_rescale,10.581840099323035,0.5080102002836089,83104
4,rest,smt,align_procrustes_paired,6.859050292006524,0.7713690790509091,83104
5,rest,smt,dummy,15.852735849056604,0.0,83104
0,rest,smt,no_alignment,13.385181374304448,0.18068518901701824,53707
1,rest,smt,align_z_score,11.334645286247294,0.3973124492123783,53707
2,rest,smt,align_recenter,12.34236183274736,0.2517824641070946,53707
3,rest,smt,align_recenter_rescale,11.220804994360027,0.4116251161397042,53707
4,rest,smt,align_procrustes_paired,8.44528513362091,0.6572930582328445,53707
5,rest,smt,dummy,15.934371069182387,0.0,53707
0,rest,smt,no_alignment,26.679786639100207,-1.5748477449586522,85305
1,rest,smt,align_z_score,10.083248589263318,0.5408215377372855,85305
2,rest,smt,align_recenter,12.277700002792985,0.34598423042324244,85305
3,rest,smt,align_recenter_rescale,10.724232377439286,0.4316061592672551,85305
4,rest,smt,align_procrustes_paired,7.942564855883786,0.704819687881184,85305
5,rest,smt,dummy,15.882783018867926,0.0,85305
0,rest,smt,no_alignment,19.077549100326223,-0.4560684666022079,28693
1,rest,smt,align_z_score,10.982470749501775,0.41444891310504495,28693
2,rest,smt,align_recenter,10.413482886148142,0.5187265769399474,28693
3,rest,smt,align_recenter_rescale,9.911680179509158,0.5326954174864754,28693
4,rest,smt,align_procrustes_paired,6.795049304506857,0.7808035381076246,28693
5,rest,smt,dummy,15.765440251572327,0.0,28693
0,rest,smt,no_alignment,19.003753780465814,-0.4675934333320735,71932
1,rest,smt,align_z_score,9.437773056140276,0.5728384782093627,71932
2,rest,smt,align_recenter,10.013254397350213,0.5166975489500467,71932
3,rest,smt,align_recenter_rescale,10.114677987744086,0.5471362665584372,71932
4,rest,smt,align_procrustes_paired,7.0683881369492365,0.7657415937994416,71932
5,rest,smt,dummy,15.632185534591194,0.0,71932
0,rest,smt,no_alignment,18.602207288866435,-0.5071884519067262,93016
1,rest,smt,align_z_score,10.227934762380126,0.5297252949662634,93016
2,rest,smt,align_recenter,10.447291024568122,0.5001498149204211,93016
3,rest,smt,align_recenter_rescale,9.85817798695943,0.539524257542844,93016
4,rest,smt,align_procrustes_paired,7.112728383132589,0.7552457439887218,93016
5,rest,smt,dummy,16.007924528301885,0.0,93016
0,rest,smt,no_alignment,14.570995064689944,0.13632111683814174,25658
1,rest,smt,align_z_score,10.361986926661235,0.5095304553339985,25658
2,rest,smt,align_recenter,10.170191737424888,0.5576227360996542,25658
3,rest,smt,align_recenter_rescale,9.61615372386438,0.5595117668019391,25658
4,rest,smt,align_procrustes_paired,7.30974015696939,0.7505928134141596,25658
5,rest,smt,dummy,15.930204402515724,0.0,25658
0,rest,smt,no_alignment,19.17934351915116,-0.525121085235096,84478
1,rest,smt,align_z_score,12.297020991154653,0.29498789233145273,84478
2,rest,smt,align_recenter,10.031717575012545,0.5542051326920098,84478
3,rest,smt,align_recenter_rescale,10.380675961780726,0.5128120300680746,84478
4,rest,smt,align_procrustes_paired,7.093071230652443,0.7689911066138819,84478
5,rest,smt,dummy,15.951509433962263,0.0,84478
0,rest,smt,no_alignment,22.838351882297285,-1.0401654879096935,18431
1,rest,smt,align_z_score,11.139349770371835,0.4244453496546866,18431
2,rest,smt,align_recenter,11.637176088206846,0.3391150748022679,18431
3,rest,smt,align_recenter_rescale,10.937542607004776,0.41638169573809225,18431
4,rest,smt,align_procrustes_paired,7.73695919620208,0.6995278773954204,18431
5,rest,smt,dummy,15.54256289308176,0.0,18431
0,rest,smt,no_alignment,20.136394308359574,-0.6711935976808807,2747
1,rest,smt,align_z_score,10.221870561125773,0.49010522251862054,2747
2,rest,smt,align_recenter,12.104299407898983,0.2704927338492784,2747
3,rest,smt,align_recenter_rescale,10.447039786926487,0.5091829259822771,2747
4,rest,smt,align_procrustes_paired,7.515471733622903,0.7116836259878163,2747
5,rest,smt,dummy,15.793301886792454,0.0,2747
0,rest,smt,no_alignment,17.63262885751214,-0.24087492993424897,59150
1,rest,smt,align_z_score,9.931359253947237,0.543390891371624,59150
2,rest,smt,align_recenter,10.362565050241091,0.486565233697554,59150
3,rest,smt,align_recenter_rescale,10.127408217971592,0.507702834974486,59150
4,rest,smt,align_procrustes_paired,7.9170012127022495,0.7109755349589411,59150
5,rest,smt,dummy,15.765330188679245,0.0,59150
0,rest,smt,no_alignment,26.194247708267504,-1.5028462202679358,65725
1,rest,smt,align_z_score,11.757602067145934,0.35022169668788017,65725
2,rest,smt,align_recenter,11.139912152758278,0.4133237778934886,65725
3,rest,smt,align_recenter_rescale,9.309587735201509,0.6031458022393152,65725
4,rest,smt,align_procrustes_paired,6.421918865269532,0.7992985940465651,65725
5,rest,smt,dummy,15.688726415094338,0.0,65725
0,rest,smt,no_alignment,15.092241558520067,0.003271715100813699,84654
1,rest,smt,align_z_score,10.101719888740769,0.5333914475522934,84654
2,rest,smt,align_recenter,10.84105394584206,0.4555011000825613,84654
3,rest,smt,align_recenter_rescale,8.88452372549702,0.6248431086092707,84654
4,rest,smt,align_procrustes_paired,6.382198188938674,0.8117015857113049,84654
5,rest,smt,dummy,15.789842767295598,0.0,84654
0,rest,smt,no_alignment,30.12377293848587,-2.320511790098783,35773
1,rest,smt,align_z_score,9.827991084147312,0.5189684637423383,35773
2,rest,smt,align_recenter,10.829721666588298,0.4607599418670455,35773
3,rest,smt,align_recenter_rescale,9.614532070920758,0.5425823037501761,35773
4,rest,smt,align_procrustes_paired,7.3645685708460675,0.7437022454150679,35773
5,rest,smt,dummy,15.75751572327044,0.0,35773
0,rest,smt,no_alignment,19.89832688586048,-0.5614223934369391,67435
1,rest,smt,align_z_score,9.95436037811424,0.5459038640973516,67435
2,rest,smt,align_recenter,10.887035133655782,0.43441377881935905,67435
3,rest,smt,align_recenter_rescale,10.192326806248543,0.4878337301007495,67435
4,rest,smt,align_procrustes_paired,7.829873992276844,0.7085056817324125,67435
5,rest,smt,dummy,15.8962106918239,0.0,67435
0,rest,smt,no_alignment,21.26786903203371,-0.7503138358874613,56886
1,rest,smt,align_z_score,10.339093114289442,0.5177486960885758,56886
2,rest,smt,align_recenter,10.553576170468382,0.48401126853707876,56886
