,scenario,parameter,method,mae,r2,random_state
21,Rescale,1.25,no_alignment,0.3973890470440591,0.8664391824215615,466
22,Rescale,1.25,align_z_score,0.4135652951222031,0.8367248779597221,466
23,Rescale,1.25,align_recenter,0.24566623029665535,0.93993146102491,466
24,Rescale,1.25,align_recenter_rescale,0.0035117993525850427,0.9999877740014652,466
25,Rescale,1.25,align_procrustes,0.2147249227923449,0.955374840738329,466
26,Rescale,1.25,align_procrustes_paired,0.003490196526622836,0.9999879260815686,466
27,Rescale,1.25,dummy,1.0,-0.002937451755465448,466
28,Rescale,1.5,no_alignment,0.7965800623868812,0.4624313702699435,466
29,Rescale,1.5,align_z_score,0.5187253037148987,0.7525465680853887,466
30,Rescale,1.5,align_recenter,0.4907089836743219,0.7642290918634665,466
31,Rescale,1.5,align_recenter_rescale,0.0035766701856227443,0.9999873063172008,466
32,Rescale,1.5,align_procrustes,0.21472492278855962,0.9553748407441516,466
33,Rescale,1.5,align_procrustes_paired,0.0034901965263540893,0.9999879260815682,466
34,Rescale,1.5,dummy,1.0,-0.002937451755465448,466
35,Rescale,1.75,no_alignment,1.1957775607698762,-0.2120355103765994,466
36,Rescale,1.75,align_z_score,0.6292062501231108,0.6369577210193542,466
37,Rescale,1.75,align_recenter,0.7229389884570441,0.49920174385864713,466
38,Rescale,1.75,align_recenter_rescale,0.0036848786942894423,0.9999864895943353,466
39,Rescale,1.75,align_procrustes,0.2147249227996965,0.9553748407397159,466
40,Rescale,1.75,align_procrustes_paired,0.0034901965260343056,0.9999879260815778,466
41,Rescale,1.75,dummy,1.0,-0.002937451755465448,466
42,Rescale,2.0,no_alignment,1.5949750591285794,-1.1569614593925355,466
43,Rescale,2.0,align_z_score,0.7424618258287058,0.49127538033321627,466
44,Rescale,2.0,align_recenter,0.9314955613215912,0.18196766126172925,466
45,Rescale,2.0,align_recenter_rescale,0.003838464163093741,0.9999852688728098,466
46,Rescale,2.0,align_procrustes,0.2147249229291797,0.9553748407487809,466
47,Rescale,2.0,align_procrustes_paired,0.00349019652186706,0.9999879260814293,466
48,Rescale,2.0,dummy,1.0,-0.002937451755465448,466
0,Rescale,0.5,no_alignment,0.5970959758951194,0.6431444455652606,4426
1,Rescale,0.5,align_z_score,0.4316867264321587,0.7879579137069906,4426
2,Rescale,0.5,align_recenter,0.5051260153771104,0.748407620406995,4426
3,Rescale,0.5,align_recenter_rescale,0.0032841600596279735,0.9999898635862099,4426
4,Rescale,0.5,align_procrustes,0.185393123425375,0.9673018063142063,4426
5,Rescale,0.5,align_procrustes_paired,0.0031878925093914486,0.9999904941432123,4426
6,Rescale,0.5,dummy,1.0,-0.011206670250539563,4426
7,Rescale,0.75,no_alignment,0.29970606605213285,0.9100327279292938,4426
8,Rescale,0.75,align_z_score,0.2996394946273332,0.88792346585774,4426
9,Rescale,0.75,align_recenter,0.2541480807638043,0.9363345519141736,4426
10,Rescale,0.75,align_recenter_rescale,0.0032118290123422815,0.9999903396958869,4426
11,Rescale,0.75,align_procrustes,0.18539312342522504,0.9673018063142531,4426
12,Rescale,0.75,align_procrustes_paired,0.0031878925093988845,0.9999904941432124,4426
13,Rescale,0.75,dummy,1.0,-0.011206670250539563,4426
14,Rescale,1.0,no_alignment,0.0031878925093329563,0.9999904941432128,4426
15,Rescale,1.0,align_z_score,0.3014947017087586,0.896638184315214,4426
16,Rescale,1.0,align_recenter,0.0031878925093488234,0.9999904941432128,4426
17,Rescale,1.0,align_recenter_rescale,0.003187892509349657,0.9999904941432128,4426
18,Rescale,1.0,align_procrustes,0.1853931234251124,0.9673018063142836,4426
19,Rescale,1.0,align_procrustes_paired,0.003187892509349226,0.9999904941432128,4426
20,Rescale,1.0,dummy,1.0,-0.011206670250539563,4426
21,Rescale,1.25,no_alignment,0.2951290108948933,0.9130177442069507,4426
22,Rescale,1.25,align_z_score,0.3856528812505633,0.8503459022441755,4426
23,Rescale,1.25,align_recenter,0.24725010095594363,0.939843974069467,4426
24,Rescale,1.25,align_recenter_rescale,0.0032117504583950313,0.9999903402689109,4426
25,Rescale,1.25,align_procrustes,0.1853931234299177,0.9673018063124259,4426
26,Rescale,1.25,align_procrustes_paired,0.0031878925084302834,0.9999904941432182,4426
27,Rescale,1.25,dummy,1.0,-0.011206670250539563,4426
28,Rescale,1.5,no_alignment,0.5925344025260461,0.6491144781225551,4426
29,Rescale,1.5,align_z_score,0.49140460868675373,0.7656040256664554,4426
30,Rescale,1.5,align_recenter,0.4901817425078975,0.7655884316722459,4426
31,Rescale,1.5,align_recenter_rescale,0.0032835125138711047,0.9999898683813366,4426
32,Rescale,1.5,align_procrustes,0.18539312343084793,0.9673018063127935,4426
33,Rescale,1.5,align_procrustes_paired,0.0031878925112510162,0.9999904941431992,4426
34,Rescale,1.5,dummy,1.0,-0.011206670250539563,4426
35,Rescale,1.75,no_alignment,0.889939794184183,0.2082806958721417,4426
36,Rescale,1.75,align_z_score,0.6036334515602385,0.6497611560358616,4426
37,Rescale,1.75,align_recenter,0.7142375639012121,0.5026346325527227,4426
38,Rescale,1.75,align_recenter_rescale,0.0034039055899957814,0.9999890463455559,4426
39,Rescale,1.75,align_procrustes,0.18539312347332926,0.9673018062985549,4426
40,Rescale,1.75,align_procrustes_paired,0.003187892489054522,0.9999904941433262,4426
41,Rescale,1.75,dummy,1.0,-0.011206670250539563,4426
42,Rescale,2.0,no_alignment,1.1873451858135458,-0.4094836025056814,4426
43,Rescale,2.0,align_z_score,0.7154200539315629,0.5058404597874924,4426
44,Rescale,2.0,align_recenter,0.9138018542206814,0.1830679812083984,4426
45,Rescale,2.0,align_recenter_rescale,0.003576952433749588,0.9999878202895605,4426
46,Rescale,2.0,align_procrustes,0.18539312358009227,0.9673018062588993,4426
47,Rescale,2.0,align_procrustes_paired,0.003187892446335624,0.9999904941437657,4426
48,Rescale,2.0,dummy,1.0,-0.011206670250539563,4426
0,Rescale,0.5,no_alignment,0.5194844083702852,0.7375449895700824,5578
1,Rescale,0.5,align_z_score,0.4358872997445097,0.8048842759558318,5578
2,Rescale,0.5,align_recenter,0.5033910637479319,0.7482949696125445,5578
3,Rescale,0.5,align_recenter_rescale,0.0034168696140672696,0.9999883716471244,5578
4,Rescale,0.5,align_procrustes,0.16340781241693556,0.9730780168595206,5578
5,Rescale,0.5,align_procrustes_paired,0.0033640067591333383,0.9999887438534731,5578
6,Rescale,0.5,dummy,1.0,-0.006339755054395102,5578
7,Rescale,0.75,no_alignment,0.2613743167600972,0.933557344647462,5578
8,Rescale,0.75,align_z_score,0.2917444892506905,0.9006538506025694,5578
9,Rescale,0.75,align_recenter,0.25337720046841417,0.9362339391632849,5578
10,Rescale,0.75,align_recenter_rescale,0.003377057050543066,0.9999886519940308,5578
11,Rescale,0.75,align_procrustes,0.1634078124169115,0.9730780168595277,5578
12,Rescale,0.75,align_procrustes_paired,0.003364006759129177,0.9999887438534731,5578
13,Rescale,0.75,dummy,1.0,-0.006339755054395102,5578
14,Rescale,1.0,no_alignment,0.0033640067591683962,0.9999887438534729,5578
15,Rescale,1.0,align_z_score,0.28742655498762504,0.9087524884627058,5578
16,Rescale,1.0,align_recenter,0.003364006759168008,0.9999887438534729,5578
17,Rescale,1.0,align_recenter_rescale,0.003364006759166363,0.9999887438534729,5578
18,Rescale,1.0,align_procrustes,0.16340781241650096,0.9730780168596863,5578
19,Rescale,1.0,align_procrustes_paired,0.0033640067591656476,0.9999887438534729,5578
20,Rescale,1.0,dummy,1.0,-0.006339755054395102,5578
21,Rescale,1.25,no_alignment,0.2548643091220232,0.9368391871881147,5578
22,Rescale,1.25,align_z_score,0.3719561465071908,0.8657136817506385,5578
23,Rescale,1.25,align_recenter,0.24582072005496947,0.9399865298240395,5578
24,Rescale,1.25,align_recenter_rescale,0.0033770726481801394,0.9999886518722486,5578
25,Rescale,1.25,align_procrustes,0.16340781242095387,0.9730780168578529,5578
26,Rescale,1.25,align_procrustes_paired,0.0033640067588298836,0.9999887438534754,5578
27,Rescale,1.25,dummy,1.0,-0.006339755054395102,5578
28,Rescale,1.5,no_alignment,0.5129746936621076,0.744108674651425,5578
29,Rescale,1.5,align_z_score,0.4722595559811366,0.7892687454962559,5578
30,Rescale,1.5,align_recenter,0.4881566426760283,0.7638909210305714,5578
31,Rescale,1.5,align_recenter_rescale,0.0034169940157857607,0.999988370657064,5578
32,Rescale,1.5,align_procrustes,0.16340781242041189,0.9730780168584375,5578
33,Rescale,1.5,align_procrustes_paired,0.003364006759265583,0.9999887438534728,5578
34,Rescale,1.5,dummy,1.0,-0.006339755054395102,5578
35,Rescale,1.75,no_alignment,0.7710850781923092,0.4217972062437796,5578
36,Rescale,1.75,align_z_score,0.5695845564245527,0.688147024019774,5578
37,Rescale,1.75,align_recenter,0.7174359792631388,0.493938540777189,5578
38,Rescale,1.75,align_recenter_rescale,0.003483572447002065,0.9999878847561045,5578
39,Rescale,1.75,align_procrustes,0.16340781289739206,0.9730780166669732,5578
40,Rescale,1.75,align_procrustes_paired,0.003364006728546512,0.9999887438537207,5578
41,Rescale,1.75,dummy,1.0,-0.006339755054395102,5578
42,Rescale,2.0,no_alignment,1.0291954626387483,-0.030095217995361967,5578
43,Rescale,2.0,align_z_score,0.6662506366481419,0.5666777719330864,5578
44,Rescale,2.0,align_recenter,0.9267405519270071,0.159386955918847,5578
45,Rescale,2.0,align_recenter_rescale,0.0035773828865411678,0.9999871686809975,5578
46,Rescale,2.0,align_procrustes,0.16340781340690755,0.9730780164507311,5578
47,Rescale,2.0,align_procrustes_paired,0.003364006693501838,0.9999887438540094,5578
48,Rescale,2.0,dummy,1.0,-0.006339755054395102,5578
0,Rescale,0.5,no_alignment,0.5020167332126333,0.7482664835358062,8322
1,Rescale,0.5,align_z_score,0.425566491246351,0.8118542990927954,8322
2,Rescale,0.5,align_recenter,0.5018066795636339,0.7482847254950065,8322
3,Rescale,0.5,align_recenter_rescale,0.003523003720815879,0.9999879968395619,8322
4,Rescale,0.5,align_procrustes,0.2109049675508358,0.9568771028244178,8322
5,Rescale,0.5,align_procrustes_paired,0.003476271204307222,0.9999882964527745,8322
6,Rescale,0.5,dummy,1.0,-0.0003601579212539896,8322
7,Rescale,0.75,no_alignment,0.2527171612879445,0.9362239955363636,8322
8,Rescale,0.75,align_z_score,0.277316401475294,0.9123804018577881,8322
9,Rescale,0.75,align_recenter,0.25262484141158,0.9362192155372999,8322
10,Rescale,0.75,align_recenter_rescale,0.0034878017553883556,0.9999882225413759,8322
11,Rescale,0.75,align_procrustes,0.21090496755098026,0.9568771028244711,8322
12,Rescale,0.75,align_procrustes_paired,0.0034762712043083623,0.9999882964527744,8322
13,Rescale,0.75,dummy,1.0,-0.0003601579212539896,8322
14,Rescale,1.0,no_alignment,0.003476271204206157,0.9999882964527753,8322
15,Rescale,1.0,align_z_score,0.26967422669062896,0.9236915248733828,8322
16,Rescale,1.0,align_recenter,0.003476271204230105,0.9999882964527753,8322
17,Rescale,1.0,align_recenter_rescale,0.003476271204267755,0.9999882964527753,8322
18,Rescale,1.0,align_procrustes,0.21090496755052127,0.9568771028250146,8322
19,Rescale,1.0,align_procrustes_paired,0.003476271204267761,0.9999882964527753,8322
20,Rescale,1.0,dummy,1.0,-0.0003601579212539896,8322
21,Rescale,1.25,no_alignment,0.24588198256195248,0.939559386284736,8322
22,Rescale,1.25,align_z_score,0.3464330422299539,0.884411564413251,8322
23,Rescale,1.25,align_recenter,0.24492150017333433,0.9401741030683605,8322
24,Rescale,1.25,align_recenter_rescale,0.0034877502842766387,0.999988222869496,8322
25,Rescale,1.25,align_procrustes,0.2109049675709446,0.9568771028300614,8322
26,Rescale,1.25,align_procrustes_paired,0.003476271203659639,0.9999882964527674,8322
27,Rescale,1.25,dummy,1.0,-0.0003601579212539896,8322
28,Rescale,1.5,no_alignment,0.4951815544925763,0.7549372650214758,8322
29,Rescale,1.5,align_z_score,0.44865581158818696,0.8123820728992226,8322
30,Rescale,1.5,align_recenter,0.4861896001959105,0.7656687505361282,8322
31,Rescale,1.5,align_recenter_rescale,0.0035225841350328825,0.9999879995322153,8322
32,Rescale,1.5,align_procrustes,0.21090496754148205,0.956877102810722,8322
33,Rescale,1.5,align_procrustes_paired,0.003476271205045457,0.9999882964527645,8322
34,Rescale,1.5,dummy,1.0,-0.0003601579212539896,8322
35,Rescale,1.75,no_alignment,0.7444811263490697,0.44612193285350366,8322
36,Rescale,1.75,align_z_score,0.552751005387656,0.714868061735155,8322
37,Rescale,1.75,align_recenter,0.720229831264464,0.4864985106539126,8322
38,Rescale,1.75,align_recenter_rescale,0.003580558521602913,0.9999876178039842,8322
39,Rescale,1.75,align_procrustes,0.21090496683530385,0.9568771028113264,8322
40,Rescale,1.75,align_procrustes_paired,0.003476271215632384,0.99998829645323,8322
41,Rescale,1.75,dummy,1.0,-0.0003601579212539896,8322
42,Rescale,2.0,no_alignment,0.9937806982632303,0.013113389520380547,8322
43,Rescale,2.0,align_z_score,0.6512718416132648,0.5941173682820732,8322
44,Rescale,2.0,align_recenter,0.9437158451102741,0.1202796643556413,8322
45,Rescale,2.0,align_recenter_rescale,0.0036633127077156987,0.9999870628616381,8322
46,Rescale,2.0,align_procrustes,0.21090496973621914,0.9568771064272144,8322
47,Rescale,2.0,align_procrustes_paired,0.003476270987102547,0.9999882964553496,8322
48,Rescale,2.0,dummy,1.0,-0.0003601579212539896,8322
0,Rescale,0.5,no_alignment,0.5067896678302016,0.7440943730185678,1685
1,Rescale,0.5,align_z_score,0.4162380710778098,0.806619710521596,1685
2,Rescale,0.5,align_recenter,0.501833114597025,0.7481655596377208,1685
3,Rescale,0.5,align_recenter_rescale,0.0037570004566216566,0.9999859273085231,1685
4,Rescale,0.5,align_procrustes,0.2825604833974587,0.9283795753381532,1685
5,Rescale,0.5,align_procrustes_paired,0.0036986713130075315,0.9999863925576562,1685
6,Rescale,0.5,dummy,1.0,-2.6545620066098508e-05,1685
7,Rescale,0.75,no_alignment,0.255172690539558,0.9351306821908768,1685
8,Rescale,0.75,align_z_score,0.2724573846108164,0.8976821038239551,1685
9,Rescale,0.75,align_recenter,0.25270712343414964,0.9361343068828808,1685
10,Rescale,0.75,align_recenter_rescale,0.0037132571302741888,0.9999862774471402,1685
11,Rescale,0.75,align_procrustes,0.28256048339751844,0.9283795753381332,1685
12,Rescale,0.75,align_procrustes_paired,0.003698671313005722,0.9999863925576562,1685
13,Rescale,0.75,dummy,1.0,-2.6545620066098508e-05,1685
14,Rescale,1.0,no_alignment,0.0036986713129827033,0.9999863925576563,1685
15,Rescale,1.0,align_z_score,0.2951241341909523,0.9016706012691595,1685
16,Rescale,1.0,align_recenter,0.0036986713130196195,0.9999863925576563,1685
17,Rescale,1.0,align_recenter_rescale,0.003698671313021683,0.9999863925576563,1685
18,Rescale,1.0,align_procrustes,0.28256048339743856,0.928379575338133,1685
19,Rescale,1.0,align_procrustes_paired,0.0036986713130221257,0.9999863925576563,1685
20,Rescale,1.0,dummy,1.0,-2.6545620066098508e-05,1685
21,Rescale,1.25,no_alignment,0.24811410495788708,0.9386615041188755,1685
22,Rescale,1.25,align_z_score,0.3877014072117526,0.8594549339366622,1685
23,Rescale,1.25,align_recenter,0.2449505156696466,0.9403792334668434,1685
24,Rescale,1.25,align_recenter_rescale,0.003713259128538237,0.9999862774390346,1685
25,Rescale,1.25,align_procrustes,0.2825604833976342,0.928379575338386,1685
26,Rescale,1.25,align_procrustes_paired,0.0036986713129075373,0.9999863925576584,1685
27,Rescale,1.25,dummy,1.0,-2.6545620066098508e-05,1685
28,Rescale,1.5,no_alignment,0.499737323036377,0.7511560168734915,1685
29,Rescale,1.5,align_z_score,0.4895199193975387,0.7901803945075422,1685
30,Rescale,1.5,align_recenter,0.48763500377827385,0.7685828954871575,1685
31,Rescale,1.5,align_recenter_rescale,0.0037570164154061567,0.99998592724162,1685
32,Rescale,1.5,align_procrustes,0.2825604834192006,0.9283795753269263,1685
33,Rescale,1.5,align_procrustes_paired,0.0036986713141122967,0.9999863925576488,1685
34,Rescale,1.5,dummy,1.0,-2.6545620066098508e-05,1685
35,Rescale,1.75,no_alignment,0.7513664053764579,0.4374699308424447,1685
36,Rescale,1.75,align_z_score,0.5847823166688751,0.7018806803503619,1685
37,Rescale,1.75,align_recenter,0.7169187205069087,0.5110077338627579,1685
38,Rescale,1.75,align_recenter_rescale,0.0038301744514174048,0.9999853274822033,1685
39,Rescale,1.75,align_procrustes,0.2825604833555836,0.9283795753747014,1685
40,Rescale,1.75,align_procrustes_paired,0.0036986713049053915,0.9999863925577404,1685
41,Rescale,1.75,dummy,1.0,-2.6545620066098508e-05,1685
42,Rescale,2.0,no_alignment,1.002995487727498,-0.002396754078417773,1685
43,Rescale,2.0,align_z_score,0.6775209422515511,0.5973627489002431,1685
44,Rescale,2.0,align_recenter,0.9251478619873083,0.19712150177307286,1685
45,Rescale,2.0,align_recenter_rescale,0.0039334602561619785,0.9999844540984105,1685
46,Rescale,2.0,align_procrustes,0.2825604843147291,0.9283795749881962,1685
47,Rescale,2.0,align_procrustes_paired,0.0036986713038584793,0.9999863925577254,1685
48,Rescale,2.0,dummy,1.0,-2.6545620066098508e-05,1685
0,Rescale,0.5,no_alignment,0.5367404646096862,0.710744802191433,769
1,Rescale,0.5,align_z_score,0.4486316288603109,0.7903557300379944,769
2,Rescale,0.5,align_recenter,0.5016967853756891,0.7483778530213573,769
3,Rescale,0.5,align_recenter_rescale,0.003303666939980707,0.9999889581242333,769
4,Rescale,0.5,align_procrustes,0.2004113178229245,0.9569786063968695,769
5,Rescale,0.5,align_procrustes_paired,0.0032669826318500366,0.9999892081065395,769
6,Rescale,0.5,dummy,1.0,-0.00025071020775868647,769
7,Rescale,0.75,no_alignment,0.2698392760676931,0.9268879373678757,769
8,Rescale,0.75,align_z_score,0.2895039392158966,0.9045359311327623,769
9,Rescale,0.75,align_recenter,0.25244434111349456,0.9362920368738626,769
10,Rescale,0.75,align_recenter_rescale,0.003276118573536432,0.9999891461333678,769
11,Rescale,0.75,align_procrustes,0.20041131782290522,0.9569786063968779,769
12,Rescale,0.75,align_procrustes_paired,0.003266982631851007,0.9999892081065395,769
13,Rescale,0.75,dummy,1.0,-0.00025071020775868647,769
14,Rescale,1.0,no_alignment,0.0032669826318481796,0.9999892081065395,769
15,Rescale,1.0,align_z_score,0.26830707755136946,0.9202761531010795,769
16,Rescale,1.0,align_recenter,0.003266982631848031,0.9999892081065395,769
17,Rescale,1.0,align_recenter_rescale,0.003266982631847439,0.9999892081065395,769
18,Rescale,1.0,align_procrustes,0.20041131782297736,0.9569786063968456,769
19,Rescale,1.0,align_procrustes_paired,0.0032669826318473473,0.9999892081065395,769
20,Rescale,1.0,dummy,1.0,-0.00025071020775868647,769
21,Rescale,1.25,no_alignment,0.26396338123031265,0.930048614407419,769
22,Rescale,1.25,align_z_score,0.35545049684248914,0.8773443382007127,769
23,Rescale,1.25,align_recenter,0.2458800314436938,0.9396020241444121,769
24,Rescale,1.25,align_recenter_rescale,0.0032760947971161533,0.999989146294721,769
25,Rescale,1.25,align_procrustes,0.2004113178239391,0.9569786063965449,769
26,Rescale,1.25,align_procrustes_paired,0.003266982631809497,0.9999892081065398,769
27,Rescale,1.25,dummy,1.0,-0.00025071020775868647,769
28,Rescale,1.5,no_alignment,0.5308646631769456,0.7170661562706933,769
29,Rescale,1.5,align_z_score,0.4615434040503346,0.7975444387092032,769
30,Rescale,1.5,align_recenter,0.4927045671728628,0.7586064647635349,769
31,Rescale,1.5,align_recenter_rescale,0.0033034722492866347,0.9999889594390456,769
32,Rescale,1.5,align_procrustes,0.20041131783358618,0.9569786063930356,769
33,Rescale,1.5,align_procrustes_paired,0.0032669826316730037,0.9999892081065417,769
34,Rescale,1.5,dummy,1.0,-0.00025071020775868647,769
35,Rescale,1.75,no_alignment,0.7977659451232821,0.36104183369594156,769
36,Rescale,1.75,align_z_score,0.5713158544419901,0.6926462605513279,769
37,Rescale,1.75,align_recenter,0.7264512215055053,0.4790478786054765,769
38,Rescale,1.75,align_recenter_rescale,0.003349159332367586,0.9999886428348737,769
39,Rescale,1.75,align_procrustes,0.2004113178265782,0.95697860639563,769
40,Rescale,1.75,align_procrustes_paired,0.003266982631412006,0.999989208106542,769
41,Rescale,1.75,dummy,1.0,-0.00025071020775868647,769
42,Rescale,2.0,no_alignment,1.0646672270678577,-0.1380243533092187,769
43,Rescale,2.0,align_z_score,0.6759854281230595,0.568937342340876,769
44,Rescale,2.0,align_recenter,0.93762522938173,0.13268475905938504,769
45,Rescale,2.0,align_recenter_rescale,0.0034132388838621027,0.9999881884038178,769
46,Rescale,2.0,align_procrustes,0.2004113179473432,0.956978606352724,769
47,Rescale,2.0,align_procrustes_paired,0.003266982630082759,0.9999892081065651,769
48,Rescale,2.0,dummy,1.0,-0.00025071020775868647,769
0,Rescale,0.5,no_alignment,0.5228954318029234,0.7359190257060033,6949
1,Rescale,0.5,align_z_score,0.45019888835024935,0.7934007253546177,6949
2,Rescale,0.5,align_recenter,0.5020136184151339,0.748334477253028,6949
3,Rescale,0.5,align_recenter_rescale,0.0033627676021813885,0.9999888079576387,6949
4,Rescale,0.5,align_procrustes,0.16290050179769072,0.972605619606991,6949
5,Rescale,0.5,align_procrustes_paired,0.003313471467793712,0.9999891268736261,6949
6,Rescale,0.5,dummy,1.0,-0.0014469193069142072,6949
7,Rescale,0.75,no_alignment,0.26303904604515793,0.9331624033663749,6949
8,Rescale,0.75,align_z_score,0.3038611811493503,0.89274140451498,6949
9,Rescale,0.75,align_recenter,0.2526451013779971,0.9362617033357409,6949
10,Rescale,0.75,align_recenter_rescale,0.003325817724507137,0.999989047654459,6949
11,Rescale,0.75,align_procrustes,0.16290050179769935,0.9726056196069889,6949
12,Rescale,0.75,align_procrustes_paired,0.003313471467793324,0.9999891268736261,6949
13,Rescale,0.75,dummy,1.0,-0.0014469193069142072,6949
14,Rescale,1.0,no_alignment,0.003313471467793339,0.9999891268736261,6949
15,Rescale,1.0,align_z_score,0.2979453638270086,0.8999004881080161,6949
16,Rescale,1.0,align_recenter,0.003313471467793426,0.9999891268736261,6949
17,Rescale,1.0,align_recenter_rescale,0.003313471467792949,0.9999891268736261,6949
18,Rescale,1.0,align_procrustes,0.1629005017976422,0.9726056196070197,6949
19,Rescale,1.0,align_procrustes_paired,0.0033134714677921185,0.9999891268736261,6949
20,Rescale,1.0,dummy,1.0,-0.0014469193069142072,6949
21,Rescale,1.25,no_alignment,0.25667372547036055,0.9363991962277601,6949
22,Rescale,1.25,align_z_score,0.37345030711095134,0.8546277347023716,6949
23,Rescale,1.25,align_recenter,0.24579955973475084,0.9396717442872212,6949
24,Rescale,1.25,align_recenter_rescale,0.0033258598434800766,0.9999890473855158,6949
25,Rescale,1.25,align_procrustes,0.16290050179755977,0.9726056196070314,6949
26,Rescale,1.25,align_procrustes_paired,0.0033134714677957263,0.9999891268736261,6949
27,Rescale,1.25,dummy,1.0,-0.0014469193069142072,6949
28,Rescale,1.5,no_alignment,0.516530111228081,0.7423926114288216,6949
29,Rescale,1.5,align_z_score,0.47178494601243265,0.776674630418415,6949
30,Rescale,1.5,align_recenter,0.49141357946455755,0.7590805504892137,6949
31,Rescale,1.5,align_recenter_rescale,0.0033631044756083795,0.9999888057686513,6949
32,Rescale,1.5,align_procrustes,0.16290050179790758,0.9726056196070165,6949
33,Rescale,1.5,align_procrustes_paired,0.0033134714677825233,0.9999891268736261,6949
34,Rescale,1.5,dummy,1.0,-0.0014469193069142072,6949
35,Rescale,1.75,no_alignment,0.7763864969860907,0.4179693724766331,6949
36,Rescale,1.75,align_z_score,0.574507136264892,0.675029438701229,6949
37,Rescale,1.75,align_recenter,0.7251977649928112,0.47668330171476625,6949
38,Rescale,1.75,align_recenter_rescale,0.0034253174098746583,0.9999883933220988,6949
39,Rescale,1.75,align_procrustes,0.16290050179613635,0.9726056196077124,6949
40,Rescale,1.75,align_procrustes_paired,0.0033134714678536596,0.9999891268736256,6949
41,Rescale,1.75,dummy,1.0,-0.0014469193069142072,6949
42,Rescale,2.0,no_alignment,1.0362428827429069,-0.03687052062869989,6949
43,Rescale,2.0,align_z_score,0.6754567653438136,0.5530003886097126,6949
44,Rescale,2.0,align_recenter,0.9410198155756361,0.12317111209730358,6949
45,Rescale,2.0,align_recenter_rescale,0.003512600931165977,0.9999877959901721,6949
46,Rescale,2.0,align_procrustes,0.16290050180488272,0.9726056196063567,6949
47,Rescale,2.0,align_procrustes_paired,0.003313471466826528,0.9999891268736308,6949
48,Rescale,2.0,dummy,1.0,-0.0014469193069142072,6949
0,Rescale,0.5,no_alignment,1.4457496067525668,-0.48089340211944864,2433
1,Rescale,0.5,align_z_score,0.6721206978524059,0.5031662203851663,2433
2,Rescale,0.5,align_recenter,0.5067335639079004,0.7482365526018502,2433
3,Rescale,0.5,align_recenter_rescale,0.003530462028992747,0.9999875548858607,2433
4,Rescale,0.5,align_procrustes,0.18601229055005136,0.9685709268239052,2433
5,Rescale,0.5,align_procrustes_paired,0.0034870403556710038,0.9999879037551143,2433
6,Rescale,0.5,dummy,1.0,-0.01839670668797755,2433
7,Rescale,0.75,no_alignment,0.7228748033762481,0.6289164499014446,2433
8,Rescale,0.75,align_z_score,0.47437961571558046,0.7409285325551496,2433
9,Rescale,0.75,align_recenter,0.25509978335335765,0.936186774477142,2433
10,Rescale,0.75,align_recenter_rescale,0.0034979050016816305,0.9999878171912886,2433
11,Rescale,0.75,align_procrustes,0.18601229055021848,0.9685709268237938,2433
12,Rescale,0.75,align_procrustes_paired,0.003487040355647334,0.9999879037551141,2433
13,Rescale,0.75,dummy,1.0,-0.01839670668797755,2433
14,Rescale,1.0,no_alignment,0.003487040355740043,0.999987903755114,2433
15,Rescale,1.0,align_z_score,0.4426743212581771,0.8063829165298636,2433
16,Rescale,1.0,align_recenter,0.003487040355768496,0.999987903755114,2433
17,Rescale,1.0,align_recenter_rescale,0.003487040355772344,0.999987903755114,2433
18,Rescale,1.0,align_procrustes,0.18601229055096546,0.968570926823665,2433
19,Rescale,1.0,align_procrustes_paired,0.003487040355771801,0.999987903755114,2433
20,Rescale,1.0,dummy,1.0,-0.01839670668797755,2433
21,Rescale,1.25,no_alignment,0.7228748033766632,0.6323209594412891,2433
22,Rescale,1.25,align_z_score,0.5894550762505186,0.7043975864102566,2433
23,Rescale,1.25,align_recenter,0.24762276925556811,0.9400507127345563,2433
24,Rescale,1.25,align_recenter_rescale,0.0034979571703670624,0.9999878167349111,2433
25,Rescale,1.25,align_procrustes,0.18601229054773952,0.9685709268249934,2433
26,Rescale,1.25,align_procrustes_paired,0.003487040354438898,0.9999879037551211,2433
27,Rescale,1.25,dummy,1.0,-0.01839670668797755,2433
28,Rescale,1.5,no_alignment,1.4457496067509963,-0.47408438303530875,2433
29,Rescale,1.5,align_z_score,0.8137549857521742,0.43905666838663904,2433
30,Rescale,1.5,align_recenter,0.49199759988963904,0.7663007389730052,2433
31,Rescale,1.5,align_recenter_rescale,0.003530872012014073,0.9999875511249505,2433
32,Rescale,1.5,align_procrustes,0.18601229053463392,0.9685709268297624,2433
33,Rescale,1.5,align_procrustes_paired,0.0034870403548388136,0.9999879037551225,2433
34,Rescale,1.5,dummy,1.0,-0.01839670668797755,2433
35,Rescale,1.75,no_alignment,2.168624410132753,-2.3192281237257384,2433
36,Rescale,1.75,align_z_score,1.072089732556106,0.013944011705771753,2433
37,Rescale,1.75,align_recenter,0.7181209720252169,0.510828891310424,2433
38,Rescale,1.75,align_recenter_rescale,0.0035862747407664785,0.9999870944895485,2433
39,Rescale,1.75,align_procrustes,0.1860122922500569,0.9685709262729261,2433
40,Rescale,1.75,align_procrustes_paired,0.0034870405368424375,0.9999879037538206,2433
41,Rescale,1.75,dummy,1.0,-0.01839670668797755,2433
