,method,mae,r2,random_state
3,dummy,20.079812206572768,-0.059138449435937046,92067
4,align_recenter,13.852430317694422,0.38866703477018594,92067
5,dummy,20.079812206572768,-0.059138449435937046,92067
6,align_recenter_rescale,11.45607230508819,0.5249087489686798,92067
7,dummy,20.079812206572768,-0.059138449435937046,92067
8,align_procrustes,18.186641552256113,-0.006125019329515924,92067
9,dummy,20.079812206572768,-0.059138449435937046,92067
0,no_alignment,12.614941007880745,0.48728082283879215,67121
1,dummy,20.76525821596244,-0.08931766273863073,67121
2,align_z_score,13.461915733573724,0.42234158873337824,67121
3,dummy,20.76525821596244,-0.08931766273863073,67121
4,align_recenter,13.458966288299367,0.38328393179948583,67121
5,dummy,20.76525821596244,-0.08931766273863073,67121
6,align_recenter_rescale,12.169998254709965,0.4831159298536166,67121
7,dummy,20.76525821596244,-0.08931766273863073,67121
8,align_procrustes,17.07949989805185,0.02431327016273266,67121
9,dummy,20.76525821596244,-0.08931766273863073,67121
0,no_alignment,14.57631103041707,0.27406849683167367,69479
1,dummy,20.76525821596244,-0.09243366459839897,69479
2,align_z_score,13.549379848349542,0.403628697731765,69479
3,dummy,20.76525821596244,-0.09243366459839897,69479
4,align_recenter,13.706650654934142,0.385817572709964,69479
5,dummy,20.76525821596244,-0.09243366459839897,69479
6,align_recenter_rescale,11.13570240551952,0.5502084594603356,69479
7,dummy,20.76525821596244,-0.09243366459839897,69479
8,align_procrustes,18.137982756786986,-0.058703699674508725,69479
9,dummy,20.76525821596244,-0.09243366459839897,69479
0,no_alignment,15.107405853481362,0.2756572761813909,89475
1,dummy,20.079812206572768,-0.0640561368627528,89475
2,align_z_score,14.191445162947804,0.34690431300838864,89475
3,dummy,20.079812206572768,-0.0640561368627528,89475
4,align_recenter,15.573590076946903,0.25845774459306237,89475
5,dummy,20.079812206572768,-0.0640561368627528,89475
6,align_recenter_rescale,12.80181279682005,0.39459896132854355,89475
7,dummy,20.079812206572768,-0.0640561368627528,89475
8,align_procrustes,18.12835177975668,0.027105168637062027,89475
9,dummy,20.079812206572768,-0.0640561368627528,89475
0,no_alignment,13.637554048078965,0.38812245400536827,19457
1,dummy,20.422535211267604,-0.07500688615403805,19457
2,align_z_score,14.402051062049614,0.3378865440643237,19457
3,dummy,20.422535211267604,-0.07500688615403805,19457
4,align_recenter,14.59417953762371,0.32697904916800435,19457
5,dummy,20.422535211267604,-0.07500688615403805,19457
6,align_recenter_rescale,13.071130498536585,0.40622238183285964,19457
7,dummy,20.422535211267604,-0.07500688615403805,19457
8,align_procrustes,17.483340911357853,0.07305006073282816,19457
9,dummy,20.422535211267604,-0.07500688615403805,19457
0,no_alignment,15.118233867392505,0.21870640557359333,66557
1,dummy,20.422535211267604,-0.08407071023482993,66557
2,align_z_score,14.45602952232443,0.3216236167152967,66557
3,dummy,20.422535211267604,-0.08407071023482993,66557
4,align_recenter,14.372968876111976,0.30697110084689216,66557
5,dummy,20.422535211267604,-0.08407071023482993,66557
6,align_recenter_rescale,12.695373035772377,0.44488302993313245,66557
7,dummy,20.422535211267604,-0.08407071023482993,66557
8,align_procrustes,17.468606327252658,-0.016433741164831428,66557
9,dummy,20.422535211267604,-0.08407071023482993,66557
0,no_alignment,13.584143612971536,0.37185109136803307,77189
1,dummy,20.422535211267604,-0.06875834084105992,77189
2,align_z_score,12.88922536772012,0.45921243356893393,77189
3,dummy,20.422535211267604,-0.06875834084105992,77189
4,align_recenter,13.45216051759754,0.41211754299034176,77189
5,dummy,20.422535211267604,-0.06875834084105992,77189
6,align_recenter_rescale,10.69068058942596,0.5887087121727581,77189
7,dummy,20.422535211267604,-0.06875834084105992,77189
8,align_procrustes,17.15888248920368,0.04016107439022254,77189
9,dummy,20.422535211267604,-0.06875834084105992,77189
0,no_alignment,15.44534563525394,0.1769504185576093,78953
1,dummy,20.422535211267604,-0.07166723146747955,78953
2,align_z_score,13.155781520274074,0.4003664020408305,78953
3,dummy,20.422535211267604,-0.07166723146747955,78953
4,align_recenter,14.640245540138643,0.3326908185052275,78953
5,dummy,20.422535211267604,-0.07166723146747955,78953
6,align_recenter_rescale,11.922158639081061,0.48990194316574576,78953
7,dummy,20.422535211267604,-0.07166723146747955,78953
8,align_procrustes,17.640235098354935,-0.010652824535094307,78953
9,dummy,20.422535211267604,-0.07166723146747955,78953
0,no_alignment,14.892466605186556,0.30468978942798053,52995
1,dummy,20.079812206572768,-0.06554418370188553,52995
2,align_z_score,14.879050171984735,0.30267055459109515,52995
3,dummy,20.079812206572768,-0.06554418370188553,52995
4,align_recenter,16.395169428257187,0.16497581917315407,52995
5,dummy,20.079812206572768,-0.06554418370188553,52995
6,align_recenter_rescale,13.40515247256292,0.41014964310024926,52995
7,dummy,20.079812206572768,-0.06554418370188553,52995
8,align_procrustes,18.100639557879873,-0.1173559792998744,52995
9,dummy,20.079812206572768,-0.06554418370188553,52995
0,no_alignment,14.833087038162114,0.29561543534425605,40757
1,dummy,20.422535211267604,-0.08369905867458383,40757
2,align_z_score,12.94294972523196,0.4068484428220418,40757
3,dummy,20.422535211267604,-0.08369905867458383,40757
4,align_recenter,15.807605916218153,0.1985079041045137,40757
5,dummy,20.422535211267604,-0.08369905867458383,40757
6,align_recenter_rescale,12.954660290248887,0.4406332333231243,40757
7,dummy,20.422535211267604,-0.08369905867458383,40757
8,align_procrustes,17.3086642046056,0.07969654595907694,40757
9,dummy,20.422535211267604,-0.08369905867458383,40757
0,no_alignment,14.547441064136297,0.312788870385455,9692
1,dummy,20.422535211267604,-0.0823229246267565,9692
2,align_z_score,13.136774811223725,0.41134995532985374,9692
3,dummy,20.422535211267604,-0.0823229246267565,9692
4,align_recenter,13.741714983191011,0.38754406177104184,9692
5,dummy,20.422535211267604,-0.0823229246267565,9692
6,align_recenter_rescale,12.088180991878552,0.4866470445346228,9692
7,dummy,20.422535211267604,-0.0823229246267565,9692
8,align_procrustes,16.8696088026972,0.07847163306287319,9692
9,dummy,20.422535211267604,-0.0823229246267565,9692
0,no_alignment,15.501954677964756,0.1874159591030241,45758
1,dummy,20.422535211267604,-0.08110024719018893,45758
2,align_z_score,14.333829056369561,0.3409125216174177,45758
3,dummy,20.422535211267604,-0.08110024719018893,45758
4,align_recenter,15.116406035597212,0.2940364265331036,45758
5,dummy,20.422535211267604,-0.08110024719018893,45758
6,align_recenter_rescale,12.50067912836223,0.4733993760074675,45758
7,dummy,20.422535211267604,-0.08110024719018893,45758
8,align_procrustes,18.468228596467107,-0.05105563966175741,45758
9,dummy,20.422535211267604,-0.08110024719018893,45758
0,no_alignment,14.475549162230871,0.3078678573931446,72409
1,dummy,20.079812206572768,-0.05894790368550851,72409
2,align_z_score,14.489672937838067,0.3550998228323369,72409
3,dummy,20.079812206572768,-0.05894790368550851,72409
4,align_recenter,14.218347578165819,0.34747686576819403,72409
5,dummy,20.079812206572768,-0.05894790368550851,72409
6,align_recenter_rescale,12.638180899010186,0.46043358445751936,72409
7,dummy,20.079812206572768,-0.05894790368550851,72409
8,align_procrustes,17.66269366721869,0.08447739698813506,72409
9,dummy,20.079812206572768,-0.05894790368550851,72409
0,no_alignment,14.582586638527697,0.2996448177851534,71211
1,dummy,20.079812206572768,-0.05741752302733505,71211
2,align_z_score,15.841889208381895,0.2342059533754257,71211
3,dummy,20.079812206572768,-0.05741752302733505,71211
4,align_recenter,14.16903713346839,0.36146748342266677,71211
5,dummy,20.079812206572768,-0.05741752302733505,71211
6,align_recenter_rescale,12.105130560521753,0.4767698449639509,71211
7,dummy,20.079812206572768,-0.05741752302733505,71211
8,align_procrustes,18.76755680187458,-0.04554917885844367,71211
9,dummy,20.079812206572768,-0.05741752302733505,71211
0,no_alignment,13.929657179348128,0.34561837083676095,65697
1,dummy,20.422535211267604,-0.06344415278856563,65697
2,align_z_score,13.210083161545514,0.403006106594722,65697
3,dummy,20.422535211267604,-0.06344415278856563,65697
4,align_recenter,15.064170902649737,0.283596944256452,65697
5,dummy,20.422535211267604,-0.06344415278856563,65697
6,align_recenter_rescale,12.472857023644517,0.472022765624154,65697
7,dummy,20.422535211267604,-0.06344415278856563,65697
8,align_procrustes,17.634106828011937,0.07382832586916588,65697
9,dummy,20.422535211267604,-0.06344415278856563,65697
0,no_alignment,13.245525640738514,0.40631734067014913,37065
1,dummy,20.079812206572768,-0.06825454959962762,37065
2,align_z_score,15.240693690628083,0.2771987196327681,37065
3,dummy,20.079812206572768,-0.06825454959962762,37065
4,align_recenter,13.727703914540632,0.34851987553955943,37065
5,dummy,20.079812206572768,-0.06825454959962762,37065
6,align_recenter_rescale,13.01684755707605,0.43072247715730416,37065
7,dummy,20.079812206572768,-0.06825454959962762,37065
8,align_procrustes,18.21745497521838,-0.005448929936029856,37065
9,dummy,20.079812206572768,-0.06825454959962762,37065
0,no_alignment,15.085330138137852,0.2424387011098872,92093
1,dummy,20.422535211267604,-0.07273995126919375,92093
2,align_z_score,14.288189565328931,0.37419164287674656,92093
3,dummy,20.422535211267604,-0.07273995126919375,92093
4,align_recenter,14.938079053330567,0.2980257249526853,92093
5,dummy,20.422535211267604,-0.07273995126919375,92093
6,align_recenter_rescale,11.967130409201898,0.5096027056831309,92093
7,dummy,20.422535211267604,-0.07273995126919375,92093
8,align_procrustes,17.570148232111492,0.04913370777834336,92093
9,dummy,20.422535211267604,-0.07273995126919375,92093
0,no_alignment,13.29993287475317,0.38868720728634865,99299
1,dummy,20.079812206572768,-0.06129003819097645,99299
2,align_z_score,12.703725720330818,0.4295707532933317,99299
3,dummy,20.079812206572768,-0.06129003819097645,99299
4,align_recenter,14.176809306944634,0.314597263089905,99299
5,dummy,20.079812206572768,-0.06129003819097645,99299
6,align_recenter_rescale,11.95931961176266,0.46577886660617895,99299
7,dummy,20.079812206572768,-0.06129003819097645,99299
8,align_procrustes,17.441671085054384,0.03477048683004369,99299
9,dummy,20.079812206572768,-0.06129003819097645,99299
0,no_alignment,14.692822804354744,0.29669918218058133,32606
1,dummy,20.079812206572768,-0.06023568011039315,32606
2,align_z_score,14.284063937058967,0.3799765239556181,32606
